Date,Time,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2,file_name
2022/12/01,12:04 AM,12.17,9.39,83.0,ESE,0.32,2.57,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,12:09 AM,12.11,9.5,84.0,ESE,0.0,2.41,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,12:14 AM,12.06,9.44,84.0,ESE,0.32,2.57,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,12:19 AM,12.0,9.61,85.0,ESE,0.16,2.57,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,12:24 AM,11.89,9.5,85.0,ESE,0.64,2.41,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,12:29 AM,11.89,9.72,86.0,ESE,0.0,2.09,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,12:34 AM,11.78,9.61,86.0,ESE,0.0,1.45,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,12:39 AM,11.83,9.67,87.0,ESE,0.48,2.09,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,12:44 AM,11.94,9.83,87.0,ESE,0.32,2.74,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,12:49 AM,12.0,9.89,87.0,ESE,0.32,2.25,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,12:54 AM,12.11,10.0,87.0,ESE,0.16,2.57,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,12:59 AM,12.11,10.0,87.0,ESE,0.32,2.25,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,01:04 AM,12.11,10.0,87.0,SE,0.64,2.41,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,01:09 AM,12.06,9.94,87.0,ESE,0.16,2.09,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,01:14 AM,11.94,9.89,87.0,SE,0.32,2.41,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,01:19 AM,11.89,9.89,88.0,ESE,0.32,2.57,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,01:24 AM,11.78,9.78,88.0,ESE,0.16,2.57,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,01:29 AM,11.67,9.78,89.0,ESE,0.32,2.25,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,01:34 AM,11.56,9.78,89.0,ESE,0.16,2.25,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,01:39 AM,11.39,9.61,89.0,East,0.16,2.25,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,01:44 AM,11.28,9.5,89.0,ESE,0.0,1.93,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,01:49 AM,11.17,9.56,90.0,ESE,0.32,1.93,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,01:54 AM,11.11,9.5,90.0,ESE,0.32,2.41,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,01:59 AM,10.94,9.33,90.0,East,0.32,2.25,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,02:04 AM,10.89,9.5,91.0,ESE,0.97,3.06,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,02:09 AM,10.89,9.5,91.0,East,0.32,2.25,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,02:14 AM,10.83,9.56,92.0,East,1.29,2.74,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,02:19 AM,10.89,9.72,92.0,East,2.09,2.9,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,02:24 AM,11.06,9.83,92.0,East,2.9,4.34,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,02:29 AM,11.11,10.0,93.0,East,3.06,5.31,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,02:34 AM,11.11,10.0,93.0,East,1.29,4.02,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,02:39 AM,11.0,9.89,93.0,East,0.64,2.9,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,02:44 AM,11.0,9.89,93.0,East,0.8,3.06,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,02:49 AM,11.0,9.89,93.0,East,0.32,1.93,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,02:54 AM,11.0,9.89,93.0,ESE,0.97,2.74,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,02:59 AM,11.11,10.0,93.0,East,0.48,2.9,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,03:04 AM,11.22,10.17,93.0,ESE,0.32,2.25,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,03:09 AM,11.28,10.22,93.0,East,0.32,2.09,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,03:14 AM,11.28,10.28,94.0,ESE,0.48,2.74,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,03:19 AM,11.33,10.33,94.0,ESE,0.16,2.41,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,03:24 AM,11.33,10.33,94.0,ESE,0.48,2.57,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,03:29 AM,11.39,10.39,94.0,ESE,1.29,3.22,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,03:34 AM,11.39,10.39,94.0,ESE,0.48,3.22,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,03:39 AM,11.5,10.5,94.0,ESE,0.48,2.57,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,03:44 AM,11.56,10.56,94.0,ESE,0.16,2.57,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,03:49 AM,11.72,10.72,94.0,ESE,0.0,1.93,,0.0,0.0,0.0,0.0,IMELBO3014.csv
2022/12/01,03:54 AM,11.78,10.78,94.0,ESE,0.16,2.25,,0.0,0.0,0.0,0.0,IMELBO3014.csv
