Date,Time,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2,file_name
2022/12/01,12:04 AM,14.17,11.17,82.0,SW,6.44,8.85,1013.21,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,12:09 AM,14.22,11.22,82.0,SSW,3.38,6.11,1012.87,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,12:14 AM,14.22,11.22,82.0,SW,6.28,9.17,1012.87,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,12:19 AM,14.17,11.22,83.0,SW,4.02,6.92,1013.21,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,12:24 AM,14.11,11.28,83.0,SSW,5.31,7.72,1012.87,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,12:29 AM,14.06,11.22,83.0,SW,2.74,4.67,1012.87,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,12:34 AM,14.06,11.22,83.0,SSW,4.51,6.44,1012.87,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,12:39 AM,14.0,11.22,83.0,SSW,4.18,6.6,1012.87,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,12:44 AM,14.06,11.17,83.0,SSW,4.18,6.92,1012.53,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,12:49 AM,14.11,11.11,82.0,SSW,3.54,5.63,1012.87,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,12:54 AM,14.11,11.11,82.0,SSW,1.93,4.02,1012.53,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,12:59 AM,14.11,11.17,83.0,SW,4.67,7.4,1012.53,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,01:04 AM,14.11,11.28,83.0,SW,3.54,4.99,1012.53,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,01:09 AM,14.11,11.28,83.0,SW,4.99,8.21,1012.53,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,01:14 AM,14.17,11.33,83.0,SSW,4.51,7.4,1012.53,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,01:19 AM,14.22,11.39,83.0,SSW,5.79,8.85,1012.19,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,01:24 AM,14.22,11.39,83.0,SSW,4.34,6.44,1012.19,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,01:29 AM,14.22,11.39,83.0,SSW,2.57,4.51,1012.53,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,01:34 AM,14.28,11.56,84.0,SW,2.25,4.34,1012.53,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,01:39 AM,14.28,11.61,84.0,SSW,3.86,6.44,1012.19,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,01:44 AM,14.28,11.67,84.0,SW,2.9,4.34,1012.19,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,01:49 AM,14.33,11.83,85.0,SW,2.9,4.99,1012.19,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,01:54 AM,14.33,11.83,85.0,SW,4.02,5.95,1012.19,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,01:59 AM,14.33,11.83,85.0,SW,2.41,4.34,1012.19,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,02:04 AM,14.33,11.83,85.0,SSW,2.09,4.34,1012.19,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,02:09 AM,14.28,11.78,85.0,South,0.16,0.97,1012.19,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,02:14 AM,14.17,11.67,85.0,SSE,1.13,2.9,1012.19,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,02:19 AM,14.11,11.61,85.0,SSE,1.13,1.77,1012.19,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,02:24 AM,14.06,11.78,86.0,SSE,3.38,5.15,1012.19,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,02:29 AM,14.0,11.72,86.0,South,1.29,2.9,1012.19,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,02:34 AM,14.0,11.78,86.0,SSE,0.8,1.13,1012.19,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,02:39 AM,14.06,11.94,87.0,SSE,0.0,0.0,1012.19,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,02:44 AM,14.06,11.94,87.0,SSW,0.32,0.8,1012.19,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,02:49 AM,14.11,12.0,87.0,South,0.48,1.45,1012.19,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,02:54 AM,14.11,11.94,87.0,SSE,0.48,0.97,1012.19,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,02:59 AM,14.06,11.72,86.0,South,2.09,3.38,1012.19,0.0,0.0,0.0,0.0,IMELBOUR528.csv
2022/12/01,03:04 AM,14.0,11.72,86.0,SSE,2.57,4.67,1012.19,0.0,0.0,0.0,0.0,IMELBOUR528.csv
