Date,Time,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2,file_name
2023/01/02,09:34 AM,27.83,17.44,53.0,NE,1.45,6.92,1001.36,0.0,0.0,4.0,446.5,IMELBO3092.csv
2023/01/02,09:39 AM,27.83,17.5,53.0,SSE,4.02,16.25,1001.36,0.0,0.0,4.0,493.0,IMELBO3092.csv
2023/01/02,09:44 AM,27.78,17.56,54.0,ENE,3.7,11.75,1001.02,0.0,0.0,5.0,577.4,IMELBO3092.csv
2023/01/02,09:49 AM,28.5,17.56,52.0,ENE,4.18,10.3,1001.36,0.0,0.0,6.0,672.8,IMELBO3092.csv
2023/01/02,09:54 AM,28.78,17.61,51.0,NE,3.22,12.07,1001.02,0.0,0.0,7.0,742.5,IMELBO3092.csv
2023/01/02,09:59 AM,29.33,17.72,50.0,NNE,2.41,8.21,1001.36,0.0,0.0,7.0,751.1,IMELBO3092.csv
2023/01/02,10:04 AM,29.67,17.56,48.0,NNE,2.9,10.94,1001.36,0.0,0.0,7.0,819.7,IMELBO3092.csv
2023/01/02,10:09 AM,30.39,17.72,47.0,ENE,1.29,7.4,1001.36,0.0,0.0,8.0,839.2,IMELBO3092.csv
2023/01/02,10:14 AM,30.83,17.28,44.0,NE,3.7,7.72,1001.69,0.0,0.0,8.0,917.5,IMELBO3092.csv
2023/01/02,10:19 AM,31.06,17.22,44.0,NNE,1.13,9.81,1001.36,0.0,0.0,9.0,1009.2,IMELBO3092.csv
2023/01/02,10:24 AM,30.06,16.78,45.0,ENE,2.25,8.53,1001.69,0.0,0.0,8.0,918.7,IMELBO3092.csv
2023/01/02,10:29 AM,29.61,16.94,46.0,NW,1.61,6.44,1001.69,0.0,0.0,9.0,933.4,IMELBO3092.csv
2023/01/02,10:34 AM,30.44,17.17,45.0,NNW,2.25,5.79,1001.69,0.0,0.0,8.0,911.4,IMELBO3092.csv
2023/01/02,10:39 AM,31.33,17.17,43.0,WSW,1.77,7.4,1001.69,0.0,0.0,9.0,1023.9,IMELBO3092.csv
2023/01/02,10:44 AM,30.5,16.94,44.0,NNE,1.77,8.04,1001.69,0.0,0.0,8.0,893.0,IMELBO3092.csv
2023/01/02,10:49 AM,29.39,16.89,47.0,SSE,1.29,10.3,1001.69,0.0,0.0,9.0,938.3,IMELBO3092.csv
2023/01/02,10:54 AM,29.56,17.0,47.0,ENE,2.74,8.69,1001.69,0.0,0.0,9.0,976.2,IMELBO3092.csv
2023/01/02,10:59 AM,30.17,17.22,46.0,NNE,3.06,10.3,1001.69,0.0,0.0,9.0,976.2,IMELBO3092.csv
2023/01/02,11:04 AM,29.78,17.28,47.0,East,3.06,10.62,1001.69,0.0,0.0,9.0,997.0,IMELBO3092.csv
2023/01/02,11:09 AM,30.22,17.39,46.0,ENE,3.22,12.07,1001.69,0.0,0.0,10.0,1070.4,IMELBO3092.csv
2023/01/02,11:14 AM,30.44,17.83,47.0,NNE,0.8,7.08,1001.69,0.0,0.0,9.0,1000.7,IMELBO3092.csv
2023/01/02,11:19 AM,30.44,17.67,46.0,ESE,2.9,6.11,1001.36,0.0,0.0,9.0,999.5,IMELBO3092.csv
2023/01/02,11:24 AM,30.61,17.89,47.0,ENE,2.57,7.88,1001.69,0.0,0.0,9.0,927.3,IMELBO3092.csv
2023/01/02,11:29 AM,30.72,17.83,46.0,ENE,3.22,9.17,1001.69,0.0,0.0,9.0,927.3,IMELBO3092.csv
2023/01/02,11:34 AM,30.72,18.0,47.0,ENE,3.22,7.88,1001.69,0.0,0.0,8.0,899.1,IMELBO3092.csv
2023/01/02,11:39 AM,31.39,18.33,46.0,NNE,1.45,6.92,1001.69,0.0,0.0,8.0,916.3,IMELBO3092.csv
2023/01/02,11:44 AM,31.61,18.5,46.0,NNE,2.41,7.88,1001.69,0.0,0.0,8.0,906.5,IMELBO3092.csv
2023/01/02,11:49 AM,31.61,18.33,45.0,NE,3.54,11.58,1001.69,0.0,0.0,8.0,880.8,IMELBO3092.csv
2023/01/02,11:54 AM,31.56,18.56,46.0,South,2.09,6.76,1001.69,0.0,0.0,8.0,894.2,IMELBO3092.csv
2023/01/02,11:59 AM,32.33,18.78,45.0,East,2.9,7.08,1001.69,0.0,0.0,8.0,877.1,IMELBO3092.csv
2023/01/02,12:04 PM,32.44,18.61,44.0,East,1.93,8.53,1001.69,0.0,0.0,8.0,883.3,IMELBO3092.csv
2023/01/02,12:09 PM,32.28,18.33,44.0,NE,2.09,7.88,1001.69,0.0,0.0,8.0,894.2,IMELBO3092.csv
